|node|,|area|,|name|,|grade|,|stars|,|latitude|,|longitude|,|tags|
|2069|,|Quantum Field|,|Ejector|,|V8|,|1|,|-43.229728638400|,|171.714326441000|,|[SC,Mantle]|,|Start on small pocs to the right of Brine, slap slopey top, get yer mantle on.|
|2070|,|Spittle Hill|,|Che guevara|,|V8|,|1|,|-43.230840600000|,|171.716053800000|,|[IV,power,Span,Rainy Day]|,|Sit start hueco, make big move left, top out adjacent boulder.|
|2071|,|Flock Hill|,|He-Man|,|V1?|,|2|,|-43.185041033100|,|171.745134294000|,|[Project,Compression,Prow]|,g
|2072|,|Flock Hill|,|Instant Classic|,|V5|,|3|,|-43.184362392600|,|171.746220589000|,|[CT,2001]|,|Shallow pocket for left hand and pinch with right hand to more crimps above.|
|2073|,|Flock Hill|,|Under Pressure|,|V8|,|1|,|-43.184415197700|,|171.746228635000|,|[PA,2012,Compression,Sitstart]|,|SQUEEZE!|
|2074|,|Flock Hill|,|Discontinuity|,|V8|,|1|,|-43.185387195600|,|171.747878194000|,|[PA,2012,Compression,Heels]|,|SQUEEZE!|
|2075|,|Quantum Field|,|It's Love|,|V6|,|0|,|-43.230052100000|,|171.714546300000|,|[RD,Crimpers,Slab]|,|Crimpy slab. Used to be a popular test piece.|
|2076|,|Quantum Field|,|Leningrad Cowpats|,|V6|,|0|,|-43.230057900000|,|171.715046200000|,|[SG,Crimpers]|,|Crimpers to big pockets.|
|2077|,|Quantum Field|,|Old Timer|,|V6|,|0|,|-43.229889700000|,|171.714724700000|,|[RN]|,|Reach off the block.|
|2078|,|Quantum Field|,|Dreamhouse Trav|,|V6|,|2|,|-43.230303200000|,|171.714889700000|,|[IV,Dyno,Pockets,Traverse]|,|Spanny dyno goodness.|
|2079|,|Quantum Field|,|Breasty Dumpling|,|V6|,|0|,|-43.227270300000|,|171.715301300000|,|[IV]|,|Broken now, so easy and not so nice.|
|2080|,|Quantum Field|,|Quantum Leap|,|V6|,|0|,|-43.229232200000|,|171.715723900000|,|[IV,Runandjump]|,|Classic run jump and campus to groove.|
|2081|,|Quantum Field|,|The Unrepeatable|,|V6|,|2|,|-43.228089000000|,|171.715313500000|,|[AC,Mantle]|,|The quintessential mantle.|
|2082|,|Quantum Field|,|Brine|,|V6|,|0|,|-43.229746400000|,|171.714298100000|,|[IV,Pockets]|,|Crimpy pockets.|
|2083|,|Quantum Field|,|Land of Plenty|,|V6|,|0|,|-43.228324890137|,|171.715621948240|,|[JP,2000,Morpho,Span]|,|Start on undercling and pocket.|
|2084|,|Quantum Field|,|Futureproof|,|V6|,|1|,|-43.228266800000|,|171.715672900000|,|[JP,2000,Mantle,Slopers]|,|Jump off pocket and mantle.|
|2085|,|Quantum Field|,|Jaunt|,|V6|,|0|,|-43.228874900000|,|171.714533400000|,|[DT,2000,Mantle]|,|Jump to pinch on arete and mantle.|
|2086|,|Quantum Field|,|Ubermench|,|V6|,|1|,|-43.229187300000|,|171.715638000000|,|[MW,1999,Highball,Slab]|,|Climb into scoop and some how move left and go up slab.|
|2087|,|Quantum Field|,|Global Underground|,|V6|,|0|,|-43.229046600000|,|171.715828500000|,|[PS,2000,Arete]|,|Arete.|
|2088|,|Quantum Field|,|Push me Pull me|,|V6|,|2|,|-43.228432900000|,|171.715090900000|,|[Mantle]|,|Jump to pocket and mantle.|
|2089|,|Quantum Field|,|Finger Monster|,|V6|,|0|,|-43.228104000000|,|171.715620300000|,|[ST,Pockets]|,|Start with pocket in left and do hard pull on off the ground to slab good hole. Top out left.|
|2091|,|Quantum Field|,|Gibbosity|,|V6|,|0|,|-43.227510900000|,|171.714926600000|,|[DT,2000,Slopers,Undercling]|,|Undercling the bulge and move around it to good hold over the top.|
|2092|,|Quantum Field|,|Small Balls|,|V6|,|1|,|-43.228352800000|,|171.715093600000|,|[IV,Mantle]|,|Mantle groove.|
|2093|,|Quantum Field|,|Ocean|,|V6|,|3|,|-43.229144300000|,|171.715892900000|,|[IV,Smears]|,|The ultimate Quantum Field boulder problem. Either it has no holds or it is one big hold depending how you see things.|
|2094|,|Quantum Field|,|One Move Boulder|,|V6|,|2|,|-43.229840000000|,|171.714455200000|,|[KP,1997,power,Pockets]|,|Start on pockets and do campus lat move out right (well that's how Kaz did it).|
|2095|,|Quantum Field|,|Mongolian Cluster|,|V6|,|0|,|-43.229468800000|,|171.715509300000|,|[PW,Mantle]|,|Little mantle by Paul Westwood.|
|2096|,|Quantum Field|,|Jesus I was Evil|,|V6|,|0|,|-43.227717600000|,|171.715761400000|,|[DJ,2000,Traverse,Crack]|,|Traverse the long crack|
|2097|,|Quantum Field|,|Satan's Sleeves|,|V6|,|0|,|-43.230516200000|,|171.713988500000|,|[2000]|,|Mantle nice flatty.|
|2098|,|Quantum Field|,|Raw Terror|,|V6|,|1|,|-43.228569700000|,|171.714972900000|,|[JS,Mantle,Morpho]|,|Big span / jump to mantle.|
|2099|,|Quantum Field|,|Spanner|,|V6|,|0|,|-43.228283500000|,|171.716063400000|,|[DT,2000,Compression]|,|The worst named problem here?|
|2100|,|Quantum Field|,|Mr Fervent|,|V6|,|0|,|-43.228633100000|,|171.713984900000|,|[IV]|,|Bulge arete.|
|2101|,|Quantum Field|,|Superstition|,|V6|,|0|,|-43.228702800000|,|171.715911000000|,|[JS,1998]|,|Hidden away in cool corridor.|
|2102|,|Quantum Field|,|Bypass|,|V6|,|1|,|-43.229591800000|,|171.714830700000|,||,|Press and smear up face.|
|2103|,|Quantum Field|,|Deadline|,|V6|,|1|,|-43.229423800000|,|171.715592400000|,|[MW,2001,Pockets]|,|Tricky moves.|
|2104|,|Quantum Field|,|Big Bubba the Buhda|,|V6|,|0|,|-43.228210100000|,|171.714967500000|,|[DT,2001,Mantle]|,|Mantle.|
|2105|,|Quantum Field|,|Seppuku|,|V6|,|0|,|-43.227977752686|,|171.715576171880|,|[ST]|,|Press into scoop.|
|2106|,|Quantum Field|,|Short Black|,|V6|,|2|,|-43.228221900000|,|171.716617000000|,|[IV,2001,Slopers]|,|Jump off undercling to cool sloper.|
|2107|,|Quantum Field|,|The Remedy|,|V6|,|1|,|-43.228601000000|,|171.714699300000|,|[SL,2001]|,|Pockets and reach.|
|2108|,|Quantum Field|,|Pick Pocket|,|V6|,|0|,|-43.229886900000|,|171.715353700000|,|[IV,2000,Smears,Slab]|,|Traverse in from left and climb slab direct.|
|2109|,|Quantum Field|,|Rhythm & stealth|,|V6|,|0|,|-43.228239400000|,|171.716733200000|,|[MF,Crimpers]|,|Crimpy face.|
|2110|,|Quantum Field|,|Power Slab|,|V6|,|0|,|-43.229271300000|,|171.715804300000|,|[DT,2001,Pockets,Slab]|,|Just like the title says.|
|2111|,|Quantum Field|,|Constant Force|,|V6|,|0|,|-43.229959500000|,|171.715202900000|,|[DJ,2000,Slab]|,|Pocket and some how climb the slab.|
|2112|,|Quantum Field|,|Joe 90|,|V6|,|0|,|-43.228656768799|,|171.715942382810|,|[Smears,Slab,Higball]|,|Slab classic.|
|2113|,|Quantum Field|,|Mantle block|,|V6|,|1|,|-43.229820500000|,|171.715096200000|,|[IV,Mantle]|,|Difficult mantle with undercling.|
|2114|,|Quantum Field|,|Rocket Pants|,|V6|,|0|,|-43.227991100000|,|171.715544800000|,|[Dyno]|,|Polished dyno off bad pocket|
|2115|,|Quantum Field|,|Cannibalism|,|V5|,|0|,|-43.227961900000|,|171.717258100000|,|[2001]|,|Short Arete|
|2116|,|Quantum Field|,|Peer Pressure|,|V6|,|0|,|-43.228393800000|,|171.714642900000|,|[2001]|,|Just over the fence, grab the blank top and press it out|
|2117|,|Quantum Field|,|Better Than Jesus|,|V6|,|2|,|-43.229595700000|,|171.714870900000|,|[DJ,2000,Highball]|,|Climb high scoop feature.|
|2118|,|Quantum Field|,|The Day The World Stood Still|,|V6|,|2|,|-43.229693500000|,|171.714632200000|,|[John Allan,1978,Highball]|,|The hardest of the old school. John Allen.|
|2119|,|Quantum Field|,|Seven Solutions|,|V6|,|0|,|-43.227861100000|,|171.716504600000|,|[DT,2001,Slopers]|,|Forgotten sloper festival of confusion.|
|2120|,|Spittle Hill|,|Undertow|,|V6|,|0|,|-43.231510900000|,|171.717781100000|,|[IV]|,|Start in the crack, slap up to slopers then mantle|
|2121|,|Quantum Field|,|Remorse|,|V6|,|0|,|-43.230512304931|,|171.714028716090|,|[JS,1999,Crimpers]|,|Nice face that starts on big holds.|
|2122|,|Quantum Field|,|Pie Stop|,|V6|,|2|,|-43.229916300000|,|171.715163300000|,|[Arete]|,|Tricky arete climbing.|
|2123|,|Quantum Field|,|Something Appropriate|,|V6|,|0|,|-43.229891200000|,|171.714273000000|,|[IV,1998,Smears]|,|Desperate smeary groove.|
|2124|,|Quantum Field|,|Midnight Milk|,|V6|,|3|,|-43.227459700000|,|171.714887000000|,|[ST,Mantle,Groove]|,|Mantle groove weirdness.|
|2125|,|Quantum Field|,|Mr Sumo|,|V6|,|1|,|-43.230574800000|,|171.713771200000|,|[DT,2001,Mantle]|,|Hard pull and slap to mantle.|
|2126|,|Quantum Field|,|The Village Bicycle|,|V6|,|0|,|-43.228412100000|,|171.716307600000|,|[IV]|,|The village favorite.|
|2127|,|Quantum Field|,|Diesel|,|V6|,|0|,|-43.228215000000|,|171.717191300000|,|[IV,Campus]|,|Campus.|
|2128|,|Quantum Field|,|Rubic|,|V6|,|0|,|-43.228415300000|,|171.714195000000|,|[Slab]|,|Smear test.|
|2129|,|Quantum Field|,|Ape|,|V6|,|0|,|-43.228094400000|,|171.715633700000|,|[JS,2001,Morpho,Span]|,|The last line and the easiest.|
|2130|,|Quantum Field|,|slab 26/30 map 29|,|V6|,|0|,|-43.227344900000|,|171.715408300000|,|[DT,2001]|,g
|2131|,|Quantum Field|,|Dreamhouse Rev|,|V6|,|0|,|-43.230316600000|,|171.714882700000|,|[IV]|,|Spanny dyno goodness in reverse.|
|2132|,|Quantum Field|,|Super Shifter|,|V6|,|0|,|-43.227408800000|,|171.715597800000|,|[DT,2001,Mantle]|,|Mantle the hold.|
|2133|,|Quantum Field|,|Swing|,|V6|,|1|,|-43.227436200000|,|171.715552200000|,|[IV,2001,Slopers]|,|Perfect sloper.|
|2134|,|Quantum Field|,|Exit stage right|,|V6|,|0|,|-43.228537800000|,|171.714056800000|,|[DT,2001,Highball,Slab]|,|Slabby highball.|
|2135|,|Quantum Field|,|One flew over the cuckoos nest|,|V6|,|0|,|-43.228440745500|,|171.713390350000|,|[DT,2001]|,|Campus the slopers.|
|2136|,|Quantum Field|,|Dumb arete opp land plenty|,|V6|,|0|,|-43.228332519531|,|171.715621948240|,|[DT,2001,Arete]|,|Like the title says.|
|2137|,|Quantum Field|,|Hunchback|,|V6|,|0|,|-43.229002300000|,|171.715946300000|,|[DT,2001,Highball]|,|Creep right the climb highball slab.|
|2138|,|Quantum Field|,|You make me want to wear dresses|,|V6|,|2|,|-43.227981475100|,|171.717191041000|,|[Cambell,2001,Smears,Slab]|,|Jump on to slab and smear up.|
|2139|,|Quantum Field|,|Limpet|,|V6|,|0|,|-43.230556488037|,|171.714096069340|,|[NC,2001,Slopers]|,|Sit start with cool slopers.|
|2140|,|Quantum Field|,|Frictionless|,|V6|,|0|,|-43.228034973145|,|171.715881347660|,|[IV,2000,Slopers]|,|Reach into scoop.|
|2141|,|Quantum Field|,|Alleoupe|,|V7|,|0|,|-43.229138400000|,|171.715737300000|,|[BC,2002]|,|Thin edges lead to bucket. May have broken to become more difficult. Run and jump version is V6 and has one star.|
|2142|,|Quantum Field|,|Sapid Slopers|,|V6|,|1|,|-43.229546888800|,|171.714500785000|,|[IV,2002,Slopers]|,|Sit start and traverse the slopers.|
|2143|,|Quantum Field|,|The Big the Bad and the Ugly|,|V6|,|1|,|-43.228431000000|,|171.716099400000|,|[DT,2002,Highball,Smears]|,|Very high arete with committing top out. Crux move is mid height off two mono crimpers!|
|2144|,|Quantum Field|,|Highrise ss|,|V6|,|0|,|-43.229721069336|,|171.715698242190|,|[DT,2002,Crimpers]|,|Sit start the classic|
|2145|,|Quantum Field|,|Belly|,|V6|,|0|,|-43.230014000000|,|171.714900400000|,|[IV,1999,Mantle]|,|Mantle|
|2146|,|Quantum Field|,|Water|,|V6|,|0|,|-43.230065300000|,|171.715251400000|,|[MP,2002]|,|Groove|
|2147|,|Quantum Field|,|The Echo|,|V6|,|1|,|-43.229802900000|,|171.713991200000|,|[IV,2000,Dyno]|,|Dyno off mingy holds|
|2148|,|Quantum Field|,|Trimming the Bonsai|,|V6|,|0|,|-43.229863100000|,|171.715084600000|,|[DJ,2002,Slab]|,|Scary slab moves.|
|2149|,|Quantum Field|,|Boones Dyno|,|V6|,|1|,|-43.228321500000|,|171.717177600000|,|[BS,2002,Dyno]|,|Balance on crimpers an launch for the top.|
|2150|,|Quantum Field|,|The Force|,|V6|,|1|,|-43.227981500000|,|171.715428800000|,|[JS,2001,Mantle,Slopers,Span]|,|Reach for sloper and mantle.|
|2151|,|Quantum Field|,|Walrus|,|V6|,|0|,|-43.228320200000|,|171.716051700000|,|[IV,1999,Mantle]|,|Mantle.|
|2152|,|Quantum Field|,|Vlad the Imapler|,|V6|,|1|,|-43.228472014800|,|171.714809239000|,|[IV,2002,Dyno]|,|Sit start dyno.|
|2153|,|Quantum Field|,|Cirrus Cumulus|,|V6|,|0|,|-43.230031000000|,|171.715286700000|,|[MP,2002,Smears,Groove]|,|Tricky groove.|
|2154|,|Quantum Field|,|Raw Horse|,|V6|,|0|,|-43.229089581113|,|171.714667081830|,|[IV,2002]|,g
|2155|,|Quantum Field|,|Mentalmantle|,|V6|,|0|,|-43.228606100000|,|171.714812400000|,|[SC,2002,Mantle]|,|Start high.|
|2156|,|Quantum Field|,|Prettier than a Snowflake|,|V6|,|0|,|-43.228481786500|,|171.715756059000|,|[Martin Genet,2002,Arete,Smears]|,|Martins moment of glory. Now unfortunately over grown.|
|2157|,|Quantum Field|,|sloper system|,|V6|,|0|,|-43.230551500000|,|171.714505700000|,|[DT,2002,Arete,Smears]|,|Hard arete. Tricky feet.|
|2158|,|Quantum Field|,|Lock and Load pull on|,|V6|,|1|,|-43.228565800000|,|171.714983600000|,|[SH,2002,Dyno]|,|Rad double dyno.|
|2159|,|Quantum Field|,|Hustler|,|V6|,|0|,|-43.229650100000|,|171.715748500000|,|[IV,2000,Slopers]|,|Badass spany sloper action.|
|2160|,|Quantum Field|,|Serge the Psychopathic Seal|,|V6|,|2|,|-43.227903300000|,|171.715911600000|,|[TB,2004,Highball,Mental]|,|You could climb it with one hand.|
|2161|,|Quantum Field|,|right of brestly dumpling|,|V6|,|0|,|-43.227235800000|,|171.715334100000|,|[DT,2005,Crimpers]|,|Crimpers. Easier than it looks.|
|2162|,|Quantum Field|,|Alltec|,|V6|,|0|,|-43.228533600000|,|171.716336400000|,|[DT,2006,Campus]|,|Jump to edge and campus.|
|2163|,|Quantum Field|,|Armada|,|V6|,|0|,|-43.228118896484|,|171.716064453120|,|[JM,2006]|,|Cool holds up steep Hueco style wall,|
|2164|,|Quantum Field|,|new spanish 10|,|V6|,|0|,|-43.229029700000|,|171.715794700000|,|[2009,Mantle]|,|Slopers and mantle. Fa by some spanish guy apparently.|
|2165|,|Spittle Hill|,|Over the Edge|,|V7|,|1|,|-43.231418000000|,|171.714859400000|,||,|Slab and jump for the top.|
|2166|,|Spittle Hill|,|Checkmate|,|V6|,|0|,|-43.232130800000|,|171.717496300000|,|[JS,2000,Slopers,Rockover]|,|Rockover.|
|2167|,|Spittle Hill|,|Mecca|,|V7|,|1|,|-43.231569554800|,|171.714567840000|,|[IV]|,|Hard moves off pockets to cool sloper. Don't use big jug out right.|
|2168|,|Spittle Hill|,|Flexion|,|V6|,|2|,|-43.231053634805|,|171.716346144680|,|[MW,2000,Slab]|,|The Slab.|
|2169|,|Spittle Hill|,|Onn|,|V7|,|1|,|-43.231488900000|,|171.715051200000|,|[DT]|,|Silly sit start.|
|2170|,|Spittle Hill|,|Pandamonium|,|V7|,|1|,|-43.231591100000|,|171.715691700000|,|[DT]|,|Up the orange wall.|
|2171|,|Spittle Hill|,|Mantra|,|V6|,|2|,|-43.231165000000|,|171.716413200000|,|[SC,2001,Crimpers]|,|Big moves on thin face leads to a committing press.|
|2172|,|Spittle Hill|,|Karmic Retribution|,|V7|,|1|,|-43.231277800000|,|171.715758400000|,|[IV]|,|Span out roof and mantle.|
|2173|,|Spittle Hill|,|Tuppi Master|,|V7|,|1|,|-43.231424900000|,|171.714876300000|,|[DT]|,g
|2174|,|Spittle Hill|,|Thrust|,|V7|,|1|,|-43.230735100000|,|171.716678700000|,|[SH]|,|Prow compression.|
|2175|,|Spittle Hill|,|Generation X|,|V7|,|1|,|-43.232222300000|,|171.717507500000|,|[JS]|,|Cool span off sloper.|
|2176|,|Spittle Hill|,|Capture the flag sit|,|V7|,|1|,|-43.231644400000|,|171.715709500000|,|[DT]|,|Easy sit into hard little problem.|
|2177|,|Spittle Hill|,|Seftons arete|,|V7|,|0|,|-43.231601715088|,|171.716827392578|,|[SP,2006]|,|Next to brendons arete.|
|2178|,|Spittle Hill|,|Messiah stand|,|V7|,|1|,|-43.233308800000|,|171.716611700000|,|[DT]|,|Easier than we thought.|
|2179|,|Spittle Hill|,|Duel|,|V6|,|0|,|-43.231448400000|,|171.714337200000|,|[IV,1999,Mantle]|,|Mantle.|
|2180|,|Spittle Hill|,|The Air Below|,|V6|,|2|,|-43.231376100000|,|171.714192300000|,|[DT,2000,Slopers,Steep]|,|Cool slopers and arete. Hold the swing.|
|2181|,|Spittle Hill|,|Ride the Snake|,|V6|,|0|,|-43.231403900000|,|171.715387000000|,|[DJ,2000,Traverse]|,|Traverse that is so polished it feels like V10 now.|
|2182|,|Spittle Hill|,|Tricky|,|V6|,|0|,|-43.232359100000|,|171.718140500000|,|[John McCallum,1988]|,|Not really.|
|2183|,|Spittle Hill|,|Delicatessan|,|V6|,|0|,|-43.231241200000|,|171.715686300000|,|[DT,2001,Slopers,Undercling,Polished]|,|Brutal. Pull on off underclings with high feet in slopers. Hop feet up to blank top out.|
|2184|,|Spittle Hill|,|Dialect|,|V6|,|0|,|-43.231349945068|,|171.714355468750|,||,g
|2185|,|Spittle Hill|,|VRB|,|V6|,|0|,|-43.232210500000|,|171.717551900000|,|[BS,2001,Pockets]|,|Vodka Red Bull. Boone's kind of drink.|
|2186|,|Spittle Hill|,|Mantlemania|,|V6|,|0|,|-43.231182800000|,|171.716046700000|,|[SC,2002,Mantle]|,|Hard mantle.|
|2187|,|Spittle Hill|,|Fossil sit|,|V6|,|0|,|-43.231632232666|,|171.715774536133|,|[DT,2002]|,|Edges.|
|2188|,|Spittle Hill|,|Happy go Lucky|,|V7|,|1|,|-43.232030800000|,|171.714948700000|,|[DT]|,|Reach high jug to start (midgets may need to jump) and crank right to pocket. Then commit to airy top out.|
|2189|,|Spittle Hill|,|Soothsayer|,|V6|,|0|,|-43.231704711914|,|171.715103149410|,|[IV,2003,Pockets]|,|Reach between pockets.|
|2190|,|Spittle Hill|,|Ace of Spades|,|V6|,|0|,|-43.231765747070|,|171.714187622070|,|[DT,2003,Highball,Smears]|,|Highball slab.|
|2191|,|Spittle Hill|,|Dynomite|,|V6|,|0|,|-43.231801300000|,|171.716628400000|,|[DT,2003,Dyno]|,|Big dyno with run way landing.|
|2192|,|Spittle Hill|,|Kate moss sit|,|V6|,|0|,|-43.231914520264|,|171.716995239258|,|[DT,2004]|,|Little span to mantle.|
|2194|,|Spittle Hill|,|Learning to Fly|,|V6|,|0|,|-43.232038600000|,|171.714203100000|,|[AD,2004]|,g
|2195|,|Spittle Hill|,|Yo i love to campus|,|V6|,|0|,|-43.231365203857|,|171.713684082030|,|[DT,2004,Campus]|,|Campus.|
|2196|,|Spittle Hill|,|White Lightning Sit|,|V6|,|2|,|-43.233107500000|,|171.717327800000|,|[DT,2006,Compression,Crack]|,|Sit start the overhanging crack.|
|2197|,|Prebble Hill (aka Teapot)|,|The Mysterious Raoul de Sousa|,|V7|,|0|,|-43.212229339300|,|171.752325296000|,|[DT,2005,Slopers,Roof]|,|Start under roof and swing up.|
|2198|,|Prebble Hill (aka Teapot)|,|Thunder Monkey|,|V7|,|2|,|-43.212581634521|,|171.754577636719|,|[DT,2008,Compression,Slopers]|,|Jump start arete.|
|2199|,|Prebble Hill (aka Teapot)|,|Colorado Styles|,|V7|,|1|,|-43.213832298739|,|171.754299402240|,|[DT,2011,Sitstart]|,|Lets climb the tiny sit start rather than all these big lines.|
|2200|,|Prebble Hill (aka Teapot)|,|Teahupoo|,|V6|,|2|,|-43.213515619807|,|171.753178238870|,|[DT,2005,Dyno]|,|Amazing dyno madness.|
|2201|,|Prebble Hill (aka Teapot)|,|Hammer head|,|V5|,|0|,|-43.211263633700|,|171.752947569000|,|[DT,2010,Mantle,Morpho]|,|Span under feature, release and mantle.|
|2202|,|Wuthering Heights|,|The Thin White Line|,|V7|,|2|,|-43.223374899800|,|171.710944176000|,|[DT,2001,Compression,Arete]|,|Sit start the golden arete.|
|2204|,|Wuthering Heights|,|Quick and the Dead|,|V7|,|0|,|-43.221633400000|,|171.715415400000|,|[DT,2005,Crimpers]|,|Crimpers and little drive-by move.|
|2205|,|Wuthering Heights|,|Texas Chainsaw|,|V7|,|0|,|-43.218585968018|,|171.715652465820|,|[DT,2006,Crimpers]|,|Start in hole and crimp you're way left.|
|2206|,|Wuthering Heights|,|Boss Tanaka|,|V7|,|1|,|-43.223421807700|,|171.711056828000|,|[DT,2008,Slopers]|,|Compress up the slopey groove and tricky top out.|
|2208|,|Wuthering Heights|,|Ronin|,|V7|,|2|,|-43.221240551700|,|171.713760495000|,|[SH,2005,Span,Roof]|,|Span out the roof to the pocket.|
|2209|,|Wuthering Heights|,|My body is a cage|,|V7|,|0|,|-43.219227316100|,|171.715300083000|,|[GG,2008,Dyno]|,|Drive by dyno.|
|2210|,|Wuthering Heights|,|Origami|,|V6|,|3|,|-43.221271800000|,|171.713704200000|,|[IV,2001,Slopers,Smears,Slab]|,|Perfect slab climbing.|
|2211|,|Wuthering Heights|,|Arch Angel|,|V5|,|0|,|-43.222141265869|,|171.711273193360|,|[DT,2001,Highball]|,|Throw to good hold.|
|2212|,|Wuthering Heights|,|Archimedes|,|V6|,|2|,|-43.222167008700|,|171.711271405000|,|[DT,2001,Highball]|,|Cool lat move.|
|2213|,|Wuthering Heights|,|Hatori Honzo|,|V6|,|3|,|-43.221445800000|,|171.713481500000|,|[DT,2002,Compression,Slopers,Highball]|,|Climb the vertical feature and move left to top out.|
|2215|,|Wuthering Heights|,|Small Fry (Sit start)|,|V6|,|0|,|-43.221447735300|,|171.713929474000|,|[JP,Sitstart,Undercling]|,|Sit start and underclings.|
|2216|,|Wuthering Heights|,|Bloodlust|,|V6|,|0|,|-43.220069400000|,|171.714471200000|,|[DT,2003,Crimpers,Sitstart]|,|Sit start and snatch at slot.|
|2217|,|Wuthering Heights|,|Ground Zero|,|V6|,|4|,|-43.221180000000|,|171.715584400000|,|[SL,2008,Highball,Edges]|,|Amazing face of angled edges to committing dyno or massive lock down.|
|2218|,|Wuthering Heights|,|House of the Blue Leaves|,|V7|,|1|,|-43.219325047500|,|171.715351045000|,|[DT,2007,Slopers,Pockets]|,|Move to the perfect pocket.|
|2219|,|Flock Hill|,|Puzzling|,|V5|,|1|,|-43.184986300000|,|171.747706500000|,|[Crimpers,Pockets]|,|Tricky moves through a series of crimps and pocs lead to a smeary top-out.  Don't forget the rail out right at the start.|
|2220|,|Flock Hill|,|Grand Master Flash|,|V7|,|2|,|-43.184872840500|,|171.744965315000|,|[MP,2003,Slopers,Traverse]|,|Campus up to slopers then awkwardly traverse left to better holds. Very hard to make this one look smooth!|
|2221|,|Dry Valley|,|Lepton Monkey|,|V5|,|3|,|-43.196396874900|,|171.752317250000|,|[Matt Warrick,1982,Highball]|,|Classic. For full value don't balance around the slab - run full tilt across the wall and catch the juggy sidepull.|
|2222|,|Flock Hill|,|Smeagal|,|V5|,|2|,|-43.183795223200|,|171.746775806000|,|[MP,GG,2003,Pockets,Morpho]|,|Start on pockets and move to gaston with right hand.  Move left to gain large flakes above|
|2223|,|Flock Hill|,|Don't act like you're not impressed|,|V2|,|0|,|-43.185302734375|,|171.749237060550|,|[Friendly]|,|After establishing yourself on some footholds, follow a line of long reaches and good jugs.|
